Time(s),X-Position (X[2]),Y-Position (X[1]),Input U
3.78000000e+000,-1.66793416e-002,-5.36044443e-002,9.64795063e-001
3.79000000e+000,-1.72160588e-002,-5.39530743e-002,9.64976192e-001
3.80000000e+000,-1.77562457e-002,-5.42997654e-002,9.65156482e-001
3.81000000e+000,-1.82998826e-002,-5.46444644e-002,9.65335937e-001
3.82000000e+000,-1.88469494e-002,-5.49871179e-002,9.65514562e-001
3.83000000e+000,-1.93974255e-002,-5.53276719e-002,9.65692361e-001
3.84000000e+000,-1.99512896e-002,-5.56660723e-002,9.65869340e-001
3.85000000e+000,-2.05085199e-002,-5.60022646e-002,9.66045501e-001
3.86000000e+000,-2.10690941e-002,-5.63361939e-002,9.66220850e-001
3.87000000e+000,-2.16329894e-002,-5.66678050e-002,9.66395392e-001
3.88000000e+000,-2.22001824e-002,-5.69970424e-002,9.66569130e-001
3.89000000e+000,-2.27706491e-002,-5.73238502e-002,9.66742069e-001
3.90000000e+000,-2.33443649e-002,-5.76481723e-002,9.66914213e-001
3.91000000e+000,-2.39213048e-002,-5.79699521e-002,9.67085566e-001
3.92000000e+000,-2.45014431e-002,-5.82891328e-002,9.67256133e-001
3.93000000e+000,-2.50847536e-002,-5.86056573e-002,9.67425918e-001
3.94000000e+000,-2.56712095e-002,-5.89194681e-002,9.67594925e-001
3.95000000e+000,-2.62607834e-002,-5.92305073e-002,9.67763158e-001
3.96000000e+000,-2.68534474e-002,-5.95387169e-002,9.67930622e-001
3.97000000e+000,-2.74491729e-002,-5.98440385e-002,9.68097319e-001
3.98000000e+000,-2.80479308e-002,-6.01464134e-002,9.68263255e-001
3.99000000e+000,-2.86496915e-002,-6.04457825e-002,9.68428434e-001
4.00000000e+000,-2.92544246e-002,-6.07420865e-002,9.68592858e-001
4.01000000e+000,-2.98620993e-002,-6.10352658e-002,9.68756533e-001
4.02000000e+000,-3.04726839e-002,-6.13252605e-002,9.68919463e-001
4.03000000e+000,-3.10861466e-002,-6.16120104e-002,9.69081650e-001
4.04000000e+000,-3.17024546e-002,-6.18954549e-002,9.69243099e-001
4.05000000e+000,-3.23215745e-002,-6.21755333e-002,9.69403814e-001
4.06000000e+000,-3.29434726e-002,-6.24521845e-002,9.69563799e-001
4.07000000e+000,-3.35681142e-002,-6.27253472e-002,9.69723057e-001
4.08000000e+000,-3.41954643e-002,-6.29949597e-002,9.69881592e-001
4.09000000e+000,-3.48254872e-002,-6.32609601e-002,9.70039408e-001
4.10000000e+000,-3.54581463e-002,-6.35232863e-002,9.70196509e-001
4.11000000e+000,-3.60934049e-002,-6.37818759e-002,9.70352898e-001
4.12000000e+000,-3.67312253e-002,-6.40366661e-002,9.70508579e-001
4.13000000e+000,-3.73715692e-002,-6.42875940e-002,9.70663555e-001
4.14000000e+000,-3.80143978e-002,-6.45345964e-002,9.70817830e-001
4.15000000e+000,-3.86596716e-002,-6.47776099e-002,9.70971408e-001
4.16000000e+000,-3.93073504e-002,-6.50165707e-002,9.71124292e-001
4.17000000e+000,-3.99573935e-002,-6.52514149e-002,9.71276485e-001
4.18000000e+000,-4.06097596e-002,-6.54820784e-002,9.71427992e-001
4.19000000e+000,-4.12644065e-002,-6.57084968e-002,9.71578816e-001
4.20000000e+000,-4.19212915e-002,-6.59306053e-002,9.71728959e-001
4.21000000e+000,-4.25803714e-002,-6.61483392e-002,9.71878426e-001
4.22000000e+000,-4.32416021e-002,-6.63616335e-002,9.72027220e-001
4.23000000e+000,-4.39049391e-002,-6.65704227e-002,9.72175343e-001
4.24000000e+000,-4.45703369e-002,-6.67746414e-002,9.72322801e-001
4.25000000e+000,-4.52377497e-002,-6.69742240e-002,9.72469595e-001
4.26000000e+000,-4.59071309e-002,-6.71691044e-002,9.72615730e-001
4.27000000e+000,-4.65784332e-002,-6.73592167e-002,9.72761207e-001
4.28000000e+000,-4.72516087e-002,-6.75444945e-002,9.72906032e-001
4.29000000e+000,-4.79266089e-002,-6.77248715e-002,9.73050206e-001
4.30000000e+000,-4.86033844e-002,-6.79002808e-002,9.73193734e-001
4.31000000e+000,-4.92818854e-002,-6.80706558e-002,9.73336617e-001
4.32000000e+000,-4.99620613e-002,-6.82359295e-002,9.73478860e-001
4.33000000e+000,-5.06438608e-002,-6.83960346e-002,9.73620466e-001
4.34000000e+000,-5.13272321e-002,-6.85509040e-002,9.73761437e-001
4.35000000e+000,-5.20121225e-002,-6.87004702e-002,9.73901777e-001
4.36000000e+000,-5.26984787e-002,-6.88446655e-002,9.74041489e-001
4.37000000e+000,-5.33862469e-002,-6.89834223e-002,9.74180576e-001
4.38000000e+000,-5.40753725e-002,-6.91166726e-002,9.74319040e-001
4.39000000e+000,-5.47658000e-002,-6.92443486e-002,9.74456886e-001
4.40000000e+000,-5.54574736e-002,-6.93663820e-002,9.74594115e-001
4.41000000e+000,-5.61503366e-002,-6.94827048e-002,9.74730731e-001
4.42000000e+000,-5.68443316e-002,-6.95932485e-002,9.74866737e-001
4.43000000e+000,-5.75394007e-002,-6.96979446e-002,9.75002136e-001
4.44000000e+000,-5.82354852e-002,-6.97967248e-002,9.75136930e-001
4.45000000e+000,-5.89325256e-002,-6.98895204e-002,9.75271123e-001
4.46000000e+000,-5.96304619e-002,-6.99762627e-002,9.75404717e-001
4.47000000e+000,-6.03292333e-002,-7.00568829e-002,9.75537715e-001
4.48000000e+000,-6.10287784e-002,-7.01313122e-002,9.75670120e-001
4.49000000e+000,-6.17290351e-002,-7.01994817e-002,9.75801935e-001
4.50000000e+000,-6.24299405e-002,-7.02613225e-002,9.75933163e-001
4.51000000e+000,-6.31314312e-002,-7.03167656e-002,9.76063806e-001
4.52000000e+000,-6.38334429e-002,-7.03657419e-002,9.76193867e-001
4.53000000e+000,-6.45359108e-002,-7.04081825e-002,9.76323349e-001
4.54000000e+000,-6.52387692e-002,-7.04440181e-002,9.76452255e-001
4.55000000e+000,-6.59419520e-002,-7.04731798e-002,9.76580587e-001
4.56000000e+000,-6.66453922e-002,-7.04955984e-002,9.76708348e-001
4.57000000e+000,-6.73490221e-002,-7.05112048e-002,9.76835541e-001
4.58000000e+000,-6.80527734e-002,-7.05199299e-002,9.76962168e-001
4.59000000e+000,-6.87565771e-002,-7.05217046e-002,9.77088231e-001
4.60000000e+000,-6.94603634e-002,-7.05164599e-002,9.77213735e-001
4.61000000e+000,-7.01640621e-002,-7.05041268e-002,9.77338680e-001
4.62000000e+000,-7.08676019e-002,-7.04846362e-002,9.77463070e-001
4.63000000e+000,-7.15709111e-002,-7.04579192e-002,9.77586907e-001
4.64000000e+000,-7.22739173e-002,-7.04239069e-002,9.77710194e-001
4.65000000e+000,-7.29765472e-002,-7.03825305e-002,9.77832934e-001
4.66000000e+000,-7.36787272e-002,-7.03337213e-002,9.77955128e-001
4.67000000e+000,-7.43803825e-002,-7.02774105e-002,9.78076779e-001
4.68000000e+000,-7.50814381e-002,-7.02135296e-002,9.78197890e-001
4.69000000e+000,-7.57818180e-002,-7.01420102e-002,9.78318464e-001
4.70000000e+000,-7.64814457e-002,-7.00627837e-002,9.78438502e-001
4.71000000e+000,-7.71802438e-002,-6.99757821e-002,9.78558007e-001
4.72000000e+000,-7.78781346e-002,-6.98809371e-002,9.78676982e-001
4.73000000e+000,-7.85750393e-002,-6.97781807e-002,9.78795428e-001
4.74000000e+000,-7.92708786e-002,-6.96674452e-002,9.78913349e-001
4.75000000e+000,-7.99655726e-002,-6.95486627e-002,9.79030747e-001
4.76000000e+000,-8.06590406e-002,-6.94217657e-002,9.79147623e-001
4.77000000e+000,-8.13512014e-002,-6.92866869e-002,9.79263981e-001
4.78000000e+000,-8.20419729e-002,-6.91433590e-002,9.79379823e-001
4.79000000e+000,-8.27312724e-002,-6.89917151e-002,9.79495150e-001
4.80000000e+000,-8.34190167e-002,-6.88316883e-002,9.79609966e-001
4.81000000e+000,-8.41051217e-002,-6.86632121e-002,9.79724272e-001
4.82000000e+000,-8.47895028e-002,-6.84862200e-002,9.79838072e-001
4.83000000e+000,-8.54720747e-002,-6.83006459e-002,9.79951366e-001
4.84000000e+000,-8.61527514e-002,-6.81064238e-002,9.80064157e-001
4.85000000e+000,-8.68314462e-002,-6.79034882e-002,9.80176449e-001
4.86000000e+000,-8.75080718e-002,-6.76917735e-002,9.80288241e-001
4.87000000e+000,-8.81825404e-002,-6.74712146e-002,9.80399538e-001
4.88000000e+000,-8.88547633e-002,-6.72417467e-002,9.80510341e-001
4.89000000e+000,-8.95246514e-002,-6.70033051e-002,9.80620652e-001
4.90000000e+000,-9.01921146e-002,-6.67558255e-002,9.80730474e-001
4.91000000e+000,-9.08570625e-002,-6.64992439e-002,9.80839808e-001
4.92000000e+000,-9.15194040e-002,-6.62334968e-002,9.80948657e-001
4.93000000e+000,-9.21790472e-002,-6.59585206e-002,9.81057022e-001
4.94000000e+000,-9.28358997e-002,-6.56742524e-002,9.81164907e-001
4.95000000e+000,-9.34898686e-002,-6.53806295e-002,9.81272312e-001
4.96000000e+000,-9.41408600e-002,-6.50775896e-002,9.81379241e-001
4.97000000e+000,-9.47887798e-002,-6.47650708e-002,9.81485695e-001
4.98000000e+000,-9.54335329e-002,-6.44430114e-002,9.81591676e-001
4.99000000e+000,-9.60750240e-002,-6.41113503e-002,9.81697186e-001
5.00000000e+000,-9.67131568e-002,-6.37700266e-002,9.81802227e-001
5.01000000e+000,-9.73478346e-002,-6.34189801e-002,9.81906802e-001
5.02000000e+000,-9.79789602e-002,-6.30581506e-002,9.82010912e-001
5.03000000e+000,-9.86064355e-002,-6.26874788e-002,9.82114559e-001
5.04000000e+000,-9.92301620e-002,-6.23069054e-002,9.82217746e-001
5.05000000e+000,-9.98500406e-002,-6.19163718e-002,9.82320473e-001
5.06000000e+000,-1.00465972e-001,-6.15158198e-002,9.82422744e-001
5.07000000e+000,-1.01077855e-001,-6.11051917e-002,9.82524560e-001
5.08000000e+000,-1.01685590e-001,-6.06844302e-002,9.82625923e-001
5.09000000e+000,-1.02289074e-001,-6.02534786e-002,9.82726835e-001
5.10000000e+000,-1.02888206e-001,-5.98122807e-002,9.82827297e-001
5.11000000e+000,-1.03482884e-001,-5.93607805e-002,9.82927313e-001
5.12000000e+000,-1.04073004e-001,-5.88989230e-002,9.83026883e-001
5.13000000e+000,-1.04658463e-001,-5.84266534e-002,9.83126009e-001
5.14000000e+000,-1.05239156e-001,-5.79439176e-002,9.83224694e-001
5.15000000e+000,-1.05814979e-001,-5.74506620e-002,9.83322939e-001
5.16000000e+000,-1.06385826e-001,-5.69468335e-002,9.83420747e-001
5.17000000e+000,-1.06951592e-001,-5.64323796e-002,9.83518118e-001
5.18000000e+000,-1.07512171e-001,-5.59072485e-002,9.83615054e-001
5.19000000e+000,-1.08067455e-001,-5.53713889e-002,9.83711559e-001
5.20000000e+000,-1.08617337e-001,-5.48247500e-002,9.83807632e-001
5.21000000e+000,-1.09161710e-001,-5.42672819e-002,9.83903277e-001
5.22000000e+000,-1.09700465e-001,-5.36989350e-002,9.83998495e-001
5.23000000e+000,-1.10233493e-001,-5.31196605e-002,9.84093287e-001
5.24000000e+000,-1.10760685e-001,-5.25294103e-002,9.84187656e-001
5.25000000e+000,-1.11281932e-001,-5.19281369e-002,9.84281602e-001
5.26000000e+000,-1.11797122e-001,-5.13157933e-002,9.84375129e-001
5.27000000e+000,-1.12306146e-001,-5.06923335e-002,9.84468237e-001
5.28000000e+000,-1.12808891e-001,-5.00577118e-002,9.84560929e-001
5.29000000e+000,-1.13305248e-001,-4.94118836e-002,9.84653205e-001
5.30000000e+000,-1.13795102e-001,-4.87548047e-002,9.84745069e-001
5.31000000e+000,-1.14278343e-001,-4.80864318e-002,9.84836520e-001
5.32000000e+000,-1.14754857e-001,-4.74067221e-002,9.84927562e-001
5.33000000e+000,-1.15224530e-001,-4.67156339e-002,9.85018196e-001
5.34000000e+000,-1.15687249e-001,-4.60131258e-002,9.85108423e-001
5.35000000e+000,-1.16142900e-001,-4.52991575e-002,9.85198245e-001
5.36000000e+000,-1.16591367e-001,-4.45736893e-002,9.85287664e-001
5.37000000e+000,-1.17032538e-001,-4.38366824e-002,9.85376681e-001
5.38000000e+000,-1.17466294e-001,-4.30880986e-002,9.85465298e-001
5.39000000e+000,-1.17892522e-001,-4.23279006e-002,9.85553516e-001
5.40000000e+000,-1.18311105e-001,-4.15560519e-002,9.85641338e-001
5.41000000e+000,-1.18721927e-001,-4.07725169e-002,9.85728764e-001
5.42000000e+000,-1.19124870e-001,-3.99772606e-002,9.85815797e-001
5.43000000e+000,-1.19519818e-001,-3.91702490e-002,9.85902438e-001
5.44000000e+000,-1.19906653e-001,-3.83514490e-002,9.85988688e-001
5.45000000e+000,-1.20285257e-001,-3.75208280e-002,9.86074550e-001
5.46000000e+000,-1.20655513e-001,-3.66783547e-002,9.86160023e-001
5.47000000e+000,-1.21017301e-001,-3.58239985e-002,9.86245111e-001
5.48000000e+000,-1.21370503e-001,-3.49577295e-002,9.86329815e-001
5.49000000e+000,-1.21715000e-001,-3.40795188e-002,9.86414136e-001
5.50000000e+000,-1.22050673e-001,-3.31893386e-002,9.86498076e-001
5.51000000e+000,-1.22377402e-001,-3.22871616e-002,9.86581635e-001
5.52000000e+000,-1.22695067e-001,-3.13729618e-002,9.86664817e-001
5.53000000e+000,-1.23003548e-001,-3.04467139e-002,9.86747621e-001
5.54000000e+000,-1.23302724e-001,-2.95083936e-002,9.86830051e-001
5.55000000e+000,-1.23592476e-001,-2.85579775e-002,9.86912106e-001
5.56000000e+000,-1.23872682e-001,-2.75954431e-002,9.86993789e-001
5.57000000e+000,-1.24143222e-001,-2.66207689e-002,9.87075102e-001
5.58000000e+000,-1.24403973e-001,-2.56339345e-002,9.87156044e-001
5.59000000e+000,-1.24654815e-001,-2.46349202e-002,9.87236619e-001
5.60000000e+000,-1.24895625e-001,-2.36237074e-002,9.87316827e-001
5.61000000e+000,-1.25126283e-001,-2.26002787e-002,9.87396670e-001
5.62000000e+000,-1.25346666e-001,-2.15646172e-002,9.87476149e-001
5.63000000e+000,-1.25556651e-001,-2.05167076e-002,9.87555266e-001
5.64000000e+000,-1.25756118e-001,-1.94565350e-002,9.87634022e-001
5.65000000e+000,-1.25944942e-001,-1.83840860e-002,9.87712418e-001
5.66000000e+000,-1.26123002e-001,-1.72993480e-002,9.87790456e-001
5.67000000e+000,-1.26290174e-001,-1.62023095e-002,9.87868138e-001
5.68000000e+000,-1.26446337e-001,-1.50929599e-002,9.87945464e-001
5.69000000e+000,-1.26591367e-001,-1.39712899e-002,9.88022436e-001
5.70000000e+000,-1.26725140e-001,-1.28372910e-002,9.88099055e-001
5.71000000e+000,-1.26847535e-001,-1.16909559e-002,9.88175323e-001
5.72000000e+000,-1.26958428e-001,-1.05322783e-002,9.88251241e-001
5.73000000e+000,-1.27057695e-001,-9.36125304e-003,9.88326810e-001
5.74000000e+000,-1.27145214e-001,-8.17787604e-003,9.88402032e-001
5.75000000e+000,-1.27220861e-001,-6.98214426e-003,9.88476908e-001
5.76000000e+000,-1.27284512e-001,-5.77405577e-003,9.88551439e-001
5.77000000e+000,-1.27336046e-001,-4.55360977e-003,9.88625627e-001
5.78000000e+000,-1.27375337e-001,-3.32080654e-003,9.88699473e-001
5.79000000e+000,-1.27402263e-001,-2.07564749e-003,9.88772978e-001
5.80000000e+000,-1.27416701e-001,-8.18135154e-004,9.88846144e-001
5.81000000e+000,-1.27418527e-001,4.51726795e-004,9.88918971e-001
5.82000000e+000,-1.27407618e-001,1.73393356e-003,9.88991462e-001
5.83000000e+000,-1.27383851e-001,3.02847919e-003,9.89063616e-001
5.84000000e+000,-1.27347103e-001,4.33535658e-003,9.89135437e-001
5.85000000e+000,-1.27297250e-001,5.65455748e-003,9.89206924e-001
5.86000000e+000,-1.27234170e-001,6.98607246e-003,9.89278079e-001
5.87000000e+000,-1.27157740e-001,8.32989092e-003,9.89348904e-001
5.88000000e+000,-1.27067838e-001,9.68600110e-003,9.89419399e-001
5.89000000e+000,-1.26964340e-001,1.10543900e-002,9.89489566e-001
5.90000000e+000,-1.26847124e-001,1.24350436e-002,9.89559406e-001
5.91000000e+000,-1.26716068e-001,1.38279463e-002,9.89628921e-001
5.92000000e+000,-1.26571050e-001,1.52330818e-002,9.89698111e-001
5.93000000e+000,-1.26411947e-001,1.66504322e-002,9.89766977e-001
5.94000000e+000,-1.26238638e-001,1.80799785e-002,9.89835521e-001
5.95000000e+000,-1.26051001e-001,1.95217006e-002,9.89903745e-001
5.96000000e+000,-1.25848916e-001,2.09755769e-002,9.89971648e-001
5.97000000e+000,-1.25632259e-001,2.24415848e-002,9.90039233e-001
5.98000000e+000,-1.25400912e-001,2.39197003e-002,9.90106501e-001
5.99000000e+000,-1.25154752e-001,2.54098983e-002,9.90173452e-001
6.00000000e+000,-1.24893660e-001,2.69121523e-002,9.90240088e-001
6.01000000e+000,-1.24617516e-001,2.84264345e-002,9.90306410e-001
6.02000000e+000,-1.24326198e-001,2.99527160e-002,9.90372420e-001
6.03000000e+000,-1.24019589e-001,3.14909665e-002,9.90438118e-001
6.04000000e+000,-1.23697568e-001,3.30411545e-002,9.90503505e-001
6.05000000e+000,-1.23360017e-001,3.46032469e-002,9.90568583e-001
6.06000000e+000,-1.23006817e-001,3.61772098e-002,9.90633353e-001
6.07000000e+000,-1.22637849e-001,3.77630075e-002,9.90697815e-001
6.08000000e+000,-1.22252996e-001,3.93606032e-002,9.90761972e-001
6.09000000e+000,-1.21852140e-001,4.09699589e-002,9.90825823e-001
6.10000000e+000,-1.21435164e-001,4.25910350e-002,9.90889371e-001
6.11000000e+000,-1.21001952e-001,4.42237907e-002,9.90952616e-001
6.12000000e+000,-1.20552386e-001,4.58681837e-002,9.91015560e-001
6.13000000e+000,-1.20086351e-001,4.75241706e-002,9.91078203e-001
6.14000000e+000,-1.19603732e-001,4.91917065e-002,9.91140546e-001
6.15000000e+000,-1.19104413e-001,5.08707449e-002,9.91202591e-001
6.16000000e+000,-1.18588280e-001,5.25612382e-002,9.91264339e-001
6.17000000e+000,-1.18055219e-001,5.42631374e-002,9.91325791e-001
6.18000000e+000,-1.17505116e-001,5.59763918e-002,9.91386947e-001
6.19000000e+000,-1.16937858e-001,5.77009495e-002,9.91447810e-001
6.20000000e+000,-1.16353333e-001,5.94367572e-002,9.91508379e-001
6.21000000e+000,-1.15751429e-001,6.11837601e-002,9.91568656e-001
6.22000000e+000,-1.15132033e-001,6.29419018e-002,9.91628643e-001
6.23000000e+000,-1.14495036e-001,6.47111248e-002,9.91688339e-001
6.24000000e+000,-1.13840327e-001,6.64913696e-002,9.91747746e-001
6.25000000e+000,-1.13167796e-001,6.82825758e-002,9.91806866e-001
6.26000000e+000,-1.12477335e-001,7.00846810e-002,9.91865699e-001
6.27000000e+000,-1.11768834e-001,7.18976216e-002,9.91924245e-001
6.28000000e+000,-1.11042186e-001,7.37213323e-002,9.91982507e-001
6.29000000e+000,-1.10297284e-001,7.55557465e-002,9.92040485e-001
6.30000000e+000,-1.09534021e-001,7.74007957e-002,9.92098181e-001
6.31000000e+000,-1.08752292e-001,7.92564101e-002,9.92155594e-001
6.32000000e+000,-1.07951991e-001,8.11225183e-002,9.92212726e-001
6.33000000e+000,-1.07133014e-001,8.29990471e-002,9.92269579e-001
6.34000000e+000,-1.06295258e-001,8.48859221e-002,9.92326153e-001
6.35000000e+000,-1.05438619e-001,8.67830668e-002,9.92382449e-001
6.36000000e+000,-1.04562996e-001,8.86904034e-002,9.92438467e-001
6.37000000e+000,-1.03668287e-001,9.06078524e-002,9.92494210e-001
6.38000000e+000,-1.02754391e-001,9.25353324e-002,9.92549678e-001
6.39000000e+000,-1.01821210e-001,9.44727606e-002,9.92604872e-001
6.40000000e+000,-1.00868644e-001,9.64200524e-002,9.92659792e-001
6.41000000e+000,-9.98965941e-002,9.83771215e-002,9.92714441e-001
6.42000000e+000,-9.89049647e-002,1.00343880e-001,9.92768818e-001
6.43000000e+000,-9.78936589e-002,1.02320237e-001,9.92822925e-001
6.44000000e+000,-9.68625815e-002,1.04306103e-001,9.92876763e-001
6.45000000e+000,-9.58116380e-002,1.06301382e-001,9.92930332e-001
6.46000000e+000,-9.47407349e-002,1.08305981e-001,9.92983633e-001
6.47000000e+000,-9.36497797e-002,1.10319802e-001,9.93036668e-001
6.48000000e+000,-9.25386809e-002,1.12342746e-001,9.93089438e-001
6.49000000e+000,-9.14073479e-002,1.14374712e-001,9.93141942e-001
6.50000000e+000,-9.02556912e-002,1.16415598e-001,9.93194183e-001
6.51000000e+000,-8.90836223e-002,1.18465299e-001,9.93246161e-001
6.52000000e+000,-8.78910538e-002,1.20523709e-001,9.93297877e-001
6.53000000e+000,-8.66778992e-002,1.22590718e-001,9.93349332e-001
6.54000000e+000,-8.54440734e-002,1.24666217e-001,9.93400526e-001
6.55000000e+000,-8.41894920e-002,1.26750093e-001,9.93451461e-001
6.56000000e+000,-8.29140722e-002,1.28842231e-001,9.93502138e-001
6.57000000e+000,-8.16177320e-002,1.30942515e-001,9.93552557e-001
6.58000000e+000,-8.03003908e-002,1.33050826e-001,9.93602719e-001
6.59000000e+000,-7.89619690e-002,1.35167042e-001,9.93652625e-001
6.60000000e+000,-7.76023883e-002,1.37291042e-001,9.93702276e-001
6.61000000e+000,-7.62215717e-002,1.39422699e-001,9.93751674e-001
6.62000000e+000,-7.48194434e-002,1.41561887e-001,9.93800818e-001
6.63000000e+000,-7.33959289e-002,1.43708475e-001,9.93849709e-001
6.64000000e+000,-7.19509550e-002,1.45862331e-001,9.93898349e-001
6.65000000e+000,-7.04844498e-002,1.48023323e-001,9.93946738e-001
6.66000000e+000,-6.89963429e-002,1.50191311e-001,9.93994877e-001
6.67000000e+000,-6.74865649e-002,1.52366159e-001,9.94042768e-001
6.68000000e+000,-6.59550483e-002,1.54547724e-001,9.94090410e-001
6.69000000e+000,-6.44017267e-002,1.56735863e-001,9.94137804e-001
6.70000000e+000,-6.28265353e-002,1.58930428e-001,9.94184952e-001
6.71000000e+000,-6.12294105e-002,1.61131273e-001,9.94231855e-001
6.72000000e+000,-5.96102905e-002,1.63338244e-001,9.94278512e-001
6.73000000e+000,-5.79691150e-002,1.65551189e-001,9.94324926e-001
6.74000000e+000,-5.63058250e-002,1.67769951e-001,9.94371096e-001
6.75000000e+000,-5.46203634e-002,1.69994370e-001,9.94417023e-001
6.76000000e+000,-5.29126745e-002,1.72224285e-001,9.94462709e-001
6.77000000e+000,-5.11827042e-002,1.74459531e-001,9.94508154e-001
6.78000000e+000,-4.94304002e-002,1.76699941e-001,9.94553359e-001
6.79000000e+000,-4.76557118e-002,1.78945344e-001,9.94598325e-001
6.80000000e+000,-4.58585901e-002,1.81195568e-001,9.94643052e-001
6.81000000e+000,-4.40389877e-002,1.83450436e-001,9.94687541e-001
6.82000000e+000,-4.21968593e-002,1.85709770e-001,9.94731794e-001
6.83000000e+000,-4.03321611e-002,1.87973388e-001,9.94775810e-001
6.84000000e+000,-3.84448514e-002,1.90241105e-001,9.94819591e-001
6.85000000e+000,-3.65348901e-002,1.92512733e-001,9.94863137e-001
6.86000000e+000,-3.46022393e-002,1.94788081e-001,9.94906450e-001
6.87000000e+000,-3.26468627e-002,1.97066954e-001,9.94949529e-001
6.88000000e+000,-3.06687261e-002,1.99349156e-001,9.94992376e-001
6.89000000e+000,-2.86677973e-002,2.01634486e-001,9.95034992e-001
6.90000000e+000,-2.66440462e-002,2.03922739e-001,9.95077377e-001
6.91000000e+000,-2.45974445e-002,2.06213709e-001,9.95119532e-001
